,Date,Start Time (ET),Visitor,Visitor Points,Home,Home Points,Box Score,Overtime,Attendance,Arena,Notes
170,"Fri, Mar 24, 2023",9:00p,Milwaukee Bucks,144,Utah Jazz,116,https://www.basketball-reference.com//boxscores/202303240UTA.html,,"18,206",Vivint Arena,
171,"Fri, Mar 24, 2023",10:00p,Philadelphia 76ers,112,Golden State Warriors,120,https://www.basketball-reference.com//boxscores/202303240GSW.html,,"18,064",Chase Center,
172,"Fri, Mar 24, 2023",10:00p,Chicago Bulls,124,Portland Trail Blazers,96,https://www.basketball-reference.com//boxscores/202303240POR.html,,"19,393",Moda Center,
173,"Fri, Mar 24, 2023",10:00p,Phoenix Suns,127,Sacramento Kings,135,https://www.basketball-reference.com//boxscores/202303240SAC.html,,"18,151",Golden 1 Center,
174,"Fri, Mar 24, 2023",10:30p,Oklahoma City Thunder,111,Los Angeles Lakers,116,https://www.basketball-reference.com//boxscores/202303240LAL.html,,"18,997",Crypto.com Arena,
175,"Sat, Mar 25, 2023",5:00p,Indiana Pacers,130,Atlanta Hawks,143,https://www.basketball-reference.com//boxscores/202303250ATL.html,,"17,699",State Farm Arena,
176,"Sat, Mar 25, 2023",8:00p,Brooklyn Nets,129,Miami Heat,100,https://www.basketball-reference.com//boxscores/202303250MIA.html,,"19,680",Kaseya Center,
177,"Sat, Mar 25, 2023",9:00p,Milwaukee Bucks,106,Denver Nuggets,129,https://www.basketball-reference.com//boxscores/202303250DEN.html,,"19,919",Ball Arena,
178,"Sat, Mar 25, 2023",10:00p,Philadelphia 76ers,105,Phoenix Suns,125,https://www.basketball-reference.com//boxscores/202303250PHO.html,,"17,071",Footprint Center,
179,"Sat, Mar 25, 2023",10:00p,Utah Jazz,113,Sacramento Kings,121,https://www.basketball-reference.com//boxscores/202303250SAC.html,,"18,151",Golden 1 Center,
180,"Sat, Mar 25, 2023",10:30p,New Orleans Pelicans,131,Los Angeles Clippers,110,https://www.basketball-reference.com//boxscores/202303250LAC.html,,"17,702",Crypto.com Arena,
181,"Sun, Mar 26, 2023",1:00p,Dallas Mavericks,104,Charlotte Hornets,110,https://www.basketball-reference.com//boxscores/202303260CHO.html,,"19,264",Spectrum Center,
182,"Sun, Mar 26, 2023",3:30p,Chicago Bulls,118,Los Angeles Lakers,108,https://www.basketball-reference.com//boxscores/202303260LAL.html,,"18,997",Crypto.com Arena,
183,"Sun, Mar 26, 2023",6:00p,Memphis Grizzlies,123,Atlanta Hawks,119,https://www.basketball-reference.com//boxscores/202303260ATL.html,,"18,056",State Farm Arena,
184,"Sun, Mar 26, 2023",6:00p,San Antonio Spurs,93,Boston Celtics,137,https://www.basketball-reference.com//boxscores/202303260BOS.html,,"19,156",TD Garden,
185,"Sun, Mar 26, 2023",6:00p,Houston Rockets,91,Cleveland Cavaliers,108,https://www.basketball-reference.com//boxscores/202303260CLE.html,,"19,432",Rocket Mortgage Fieldhouse,
186,"Sun, Mar 26, 2023",6:00p,Brooklyn Nets,106,Orlando Magic,119,https://www.basketball-reference.com//boxscores/202303260ORL.html,,"17,862",Amway Center,
187,"Sun, Mar 26, 2023",6:00p,Washington Wizards,104,Toronto Raptors,114,https://www.basketball-reference.com//boxscores/202303260TOR.html,,"19,800",Scotiabank Arena,
188,"Sun, Mar 26, 2023",7:00p,Oklahoma City Thunder,118,Portland Trail Blazers,112,https://www.basketball-reference.com//boxscores/202303260POR.html,,"18,626",Moda Center,
189,"Sun, Mar 26, 2023",8:30p,Minnesota Timberwolves,99,Golden State Warriors,96,https://www.basketball-reference.com//boxscores/202303260GSW.html,,"18,064",Chase Center,
190,"Mon, Mar 27, 2023",7:00p,Milwaukee Bucks,126,Detroit Pistons,117,https://www.basketball-reference.com//boxscores/202303270DET.html,,"21,090",Little Caesars Arena,
191,"Mon, Mar 27, 2023",7:00p,Dallas Mavericks,127,Indiana Pacers,104,https://www.basketball-reference.com//boxscores/202303270IND.html,,"17,022",Gainbridge Fieldhouse,
192,"Mon, Mar 27, 2023",7:30p,Houston Rockets,115,New York Knicks,137,https://www.basketball-reference.com//boxscores/202303270NYK.html,,"19,812",Madison Square Garden (IV),
193,"Mon, Mar 27, 2023",9:00p,Phoenix Suns,117,Utah Jazz,103,https://www.basketball-reference.com//boxscores/202303270UTA.html,,"18,206",Vivint Arena,
194,"Mon, Mar 27, 2023",9:30p,Philadelphia 76ers,111,Denver Nuggets,116,https://www.basketball-reference.com//boxscores/202303270DEN.html,,"19,781",Ball Arena,
195,"Mon, Mar 27, 2023",10:00p,New Orleans Pelicans,124,Portland Trail Blazers,90,https://www.basketball-reference.com//boxscores/202303270POR.html,,"17,943",Moda Center,
196,"Mon, Mar 27, 2023",10:00p,Minnesota Timberwolves,119,Sacramento Kings,115,https://www.basketball-reference.com//boxscores/202303270SAC.html,,"18,151",Golden 1 Center,
197,"Mon, Mar 27, 2023",10:30p,Chicago Bulls,112,Los Angeles Clippers,124,https://www.basketball-reference.com//boxscores/202303270LAC.html,,"19,068",Crypto.com Arena,
198,"Tue, Mar 28, 2023",7:00p,Boston Celtics,111,Washington Wizards,130,https://www.basketball-reference.com//boxscores/202303280WAS.html,,"20,476",Capital One Arena,
199,"Tue, Mar 28, 2023",7:30p,Cleveland Cavaliers,118,Atlanta Hawks,120,https://www.basketball-reference.com//boxscores/202303280ATL.html,,"17,748",State Farm Arena,
200,"Tue, Mar 28, 2023",7:30p,Miami Heat,92,Toronto Raptors,106,https://www.basketball-reference.com//boxscores/202303280TOR.html,,"19,800",Scotiabank Arena,
201,"Tue, Mar 28, 2023",8:00p,Orlando Magic,108,Memphis Grizzlies,113,https://www.basketball-reference.com//boxscores/202303280MEM.html,,"16,507",FedEx Forum,
202,"Tue, Mar 28, 2023",8:00p,Charlotte Hornets,137,Oklahoma City Thunder,134,https://www.basketball-reference.com//boxscores/202303280OKC.html,,"15,428",Paycom Center,
203,"Tue, Mar 28, 2023",10:00p,New Orleans Pelicans,109,Golden State Warriors,120,https://www.basketball-reference.com//boxscores/202303280GSW.html,,"18,064",Chase Center,
204,"Wed, Mar 29, 2023",7:00p,Milwaukee Bucks,149,Indiana Pacers,136,https://www.basketball-reference.com//boxscores/202303290IND.html,,"16,524",Gainbridge Fieldhouse,
205,"Wed, Mar 29, 2023",7:30p,Houston Rockets,114,Brooklyn Nets,123,https://www.basketball-reference.com//boxscores/202303290BRK.html,,"17,074",Barclays Center,
206,"Wed, Mar 29, 2023",7:30p,Miami Heat,92,New York Knicks,101,https://www.basketball-reference.com//boxscores/202303290NYK.html,,"19,812",Madison Square Garden (IV),
207,"Wed, Mar 29, 2023",7:30p,Dallas Mavericks,108,Philadelphia 76ers,116,https://www.basketball-reference.com//boxscores/202303290PHI.html,,"20,583",Wells Fargo Center,
208,"Wed, Mar 29, 2023",8:00p,Los Angeles Lakers,121,Chicago Bulls,110,https://www.basketball-reference.com//boxscores/202303290CHI.html,,"21,739",United Center,
209,"Wed, Mar 29, 2023",8:00p,Los Angeles Clippers,141,Memphis Grizzlies,132,https://www.basketball-reference.com//boxscores/202303290MEM.html,,"16,775",FedEx Forum,
210,"Wed, Mar 29, 2023",8:00p,Detroit Pistons,106,Oklahoma City Thunder,107,https://www.basketball-reference.com//boxscores/202303290OKC.html,,"15,047",Paycom Center,
211,"Wed, Mar 29, 2023",8:00p,Utah Jazz,128,San Antonio Spurs,117,https://www.basketball-reference.com//boxscores/202303290SAS.html,,"18,354",AT&T Center,
212,"Wed, Mar 29, 2023",10:00p,Minnesota Timberwolves,100,Phoenix Suns,107,https://www.basketball-reference.com//boxscores/202303290PHO.html,,"17,071",Footprint Center,
213,"Wed, Mar 29, 2023",10:00p,Sacramento Kings,120,Portland Trail Blazers,80,https://www.basketball-reference.com//boxscores/202303290POR.html,,"18,550",Moda Center,
214,"Thu, Mar 30, 2023",7:30p,Boston Celtics,140,Milwaukee Bucks,99,https://www.basketball-reference.com//boxscores/202303300MIL.html,,"18,073",Fiserv Forum,
215,"Thu, Mar 30, 2023",10:00p,New Orleans Pelicans,107,Denver Nuggets,88,https://www.basketball-reference.com//boxscores/202303300DEN.html,,"19,728",Ball Arena,
216,"Fri, Mar 31, 2023",7:00p,Chicago Bulls,121,Charlotte Hornets,91,https://www.basketball-reference.com//boxscores/202303310CHO.html,,"18,768",Spectrum Center,
217,"Fri, Mar 31, 2023",7:00p,Oklahoma City Thunder,117,Indiana Pacers,121,https://www.basketball-reference.com//boxscores/202303310IND.html,,"16,506",Gainbridge Fieldhouse,
218,"Fri, Mar 31, 2023",7:00p,Toronto Raptors,110,Philadelphia 76ers,117,https://www.basketball-reference.com//boxscores/202303310PHI.html,,"20,993",Wells Fargo Center,
219,"Fri, Mar 31, 2023",7:00p,Orlando Magic,116,Washington Wizards,109,https://www.basketball-reference.com//boxscores/202303310WAS.html,,"16,411",Capital One Arena,
220,"Fri, Mar 31, 2023",7:30p,Utah Jazz,114,Boston Celtics,122,https://www.basketball-reference.com//boxscores/202303310BOS.html,,"19,156",TD Garden,
221,"Fri, Mar 31, 2023",7:30p,Atlanta Hawks,107,Brooklyn Nets,124,https://www.basketball-reference.com//boxscores/202303310BRK.html,,"17,849",Barclays Center,
222,"Fri, Mar 31, 2023",7:30p,New York Knicks,130,Cleveland Cavaliers,116,https://www.basketball-reference.com//boxscores/202303310CLE.html,,"19,432",Rocket Mortgage Fieldhouse,
223,"Fri, Mar 31, 2023",8:00p,Detroit Pistons,115,Houston Rockets,121,https://www.basketball-reference.com//boxscores/202303310HOU.html,,"15,844",Toyota Center,
224,"Fri, Mar 31, 2023",8:00p,Los Angeles Clippers,94,Memphis Grizzlies,108,https://www.basketball-reference.com//boxscores/202303310MEM.html,,"16,376",FedEx Forum,
