Date,Start Time (ET),Visitor,Visitor Points,Home,Home Points,Box Score,Overtime,Attendance,Arena,Notes
2017-02-01,9:00p,Los Angeles Clippers,124,Phoenix Suns,114,https://www.basketball-reference.com//boxscores/201702010PHO.html,,"16,191",Talking Stick Resort Arena,
2017-02-01,9:00p,Milwaukee Bucks,88,Utah Jazz,104,https://www.basketball-reference.com//boxscores/201702010UTA.html,,"19,694",Vivint Smart Home Arena,
2017-02-01,9:30p,Chicago Bulls,128,Oklahoma City Thunder,100,https://www.basketball-reference.com//boxscores/201702010OKC.html,,"18,203",Chesapeake Energy Arena,
2017-02-01,10:30p,Charlotte Hornets,111,Golden State Warriors,126,https://www.basketball-reference.com//boxscores/201702010GSW.html,,"19,596",Oracle Arena,
2017-02-02,7:00p,Los Angeles Lakers,108,Washington Wizards,116,https://www.basketball-reference.com//boxscores/201702020WAS.html,,"16,473",Verizon Center,
2017-02-02,8:00p,Atlanta Hawks,113,Houston Rockets,108,https://www.basketball-reference.com//boxscores/201702020HOU.html,,"15,602",Toyota Center,
2017-02-02,8:30p,Philadelphia 76ers,86,San Antonio Spurs,102,https://www.basketball-reference.com//boxscores/201702020SAS.html,,"18,418",AT&T Center,
2017-02-02,10:30p,Golden State Warriors,133,Los Angeles Clippers,120,https://www.basketball-reference.com//boxscores/201702020LAC.html,,"19,385",STAPLES Center,
2017-02-03,7:00p,Toronto Raptors,94,Orlando Magic,102,https://www.basketball-reference.com//boxscores/201702030ORL.html,,"17,141",Amway Center,
2017-02-03,7:30p,Indiana Pacers,106,Brooklyn Nets,97,https://www.basketball-reference.com//boxscores/201702030BRK.html,,"14,557",Barclays Center,
2017-02-03,7:30p,Minnesota Timberwolves,108,Detroit Pistons,116,https://www.basketball-reference.com//boxscores/201702030DET.html,,"16,934",The Palace of Auburn Hills,
2017-02-03,8:00p,Los Angeles Lakers,107,Boston Celtics,113,https://www.basketball-reference.com//boxscores/201702030BOS.html,,"18,624",TD Garden,
2017-02-03,8:00p,Chicago Bulls,117,Houston Rockets,121,https://www.basketball-reference.com//boxscores/201702030HOU.html,OT,"18,055",Toyota Center,
2017-02-03,8:00p,Memphis Grizzlies,102,Oklahoma City Thunder,114,https://www.basketball-reference.com//boxscores/201702030OKC.html,,"18,203",Chesapeake Energy Arena,
2017-02-03,9:00p,Milwaukee Bucks,117,Denver Nuggets,121,https://www.basketball-reference.com//boxscores/201702030DEN.html,,"18,792",Pepsi Center,
2017-02-03,10:30p,Dallas Mavericks,108,Portland Trail Blazers,104,https://www.basketball-reference.com//boxscores/201702030POR.html,,"19,393",Moda Center,
2017-02-03,10:30p,Phoenix Suns,105,Sacramento Kings,103,https://www.basketball-reference.com//boxscores/201702030SAC.html,,"17,608",Golden 1 Center,
2017-02-04,7:00p,Orlando Magic,86,Atlanta Hawks,113,https://www.basketball-reference.com//boxscores/201702040ATL.html,,"16,691",Philips Arena,
2017-02-04,7:00p,Detroit Pistons,84,Indiana Pacers,105,https://www.basketball-reference.com//boxscores/201702040IND.html,,"17,660",Bankers Life Fieldhouse,
2017-02-04,7:00p,New Orleans Pelicans,91,Washington Wizards,105,https://www.basketball-reference.com//boxscores/201702040WAS.html,,"19,651",Verizon Center,
2017-02-04,7:30p,Philadelphia 76ers,102,Miami Heat,125,https://www.basketball-reference.com//boxscores/201702040MIA.html,,"19,754",AmericanAirlines Arena,
2017-02-04,8:30p,Cleveland Cavaliers,111,New York Knicks,104,https://www.basketball-reference.com//boxscores/201702040NYK.html,,"19,812",Madison Square Garden (IV),
2017-02-04,9:00p,Memphis Grizzlies,107,Minnesota Timberwolves,99,https://www.basketball-reference.com//boxscores/201702040MIN.html,,"15,081",Target Center,
2017-02-04,9:00p,Milwaukee Bucks,137,Phoenix Suns,112,https://www.basketball-reference.com//boxscores/201702040PHO.html,,"17,192",Talking Stick Resort Arena,
2017-02-04,9:00p,Denver Nuggets,97,San Antonio Spurs,121,https://www.basketball-reference.com//boxscores/201702040SAS.html,,"18,418",AT&T Center,
2017-02-04,9:00p,Charlotte Hornets,98,Utah Jazz,105,https://www.basketball-reference.com//boxscores/201702040UTA.html,,"19,911",Vivint Smart Home Arena,
2017-02-04,10:30p,Golden State Warriors,106,Sacramento Kings,109,https://www.basketball-reference.com//boxscores/201702040SAC.html,OT,"17,608",Golden 1 Center,
2017-02-05,12:00p,Toronto Raptors,103,Brooklyn Nets,95,https://www.basketball-reference.com//boxscores/201702050BRK.html,,"14,245",Barclays Center,
2017-02-05,2:00p,Los Angeles Clippers,102,Boston Celtics,107,https://www.basketball-reference.com//boxscores/201702050BOS.html,,"18,624",TD Garden,
2017-02-05,3:00p,Portland Trail Blazers,99,Oklahoma City Thunder,105,https://www.basketball-reference.com//boxscores/201702050OKC.html,,"18,203",Chesapeake Energy Arena,
2017-02-06,7:00p,Oklahoma City Thunder,90,Indiana Pacers,93,https://www.basketball-reference.com//boxscores/201702060IND.html,,"16,123",Bankers Life Fieldhouse,
2017-02-06,7:00p,Los Angeles Lakers,121,New York Knicks,107,https://www.basketball-reference.com//boxscores/201702060NYK.html,,"19,812",Madison Square Garden (IV),
2017-02-06,7:00p,Cleveland Cavaliers,140,Washington Wizards,135,https://www.basketball-reference.com//boxscores/201702060WAS.html,OT,"20,356",Verizon Center,
2017-02-06,7:30p,Utah Jazz,120,Atlanta Hawks,95,https://www.basketball-reference.com//boxscores/201702060ATL.html,,"13,126",Philips Arena,
2017-02-06,7:30p,Philadelphia 76ers,96,Detroit Pistons,113,https://www.basketball-reference.com//boxscores/201702060DET.html,,"14,731",The Palace of Auburn Hills,
2017-02-06,7:30p,Los Angeles Clippers,109,Toronto Raptors,118,https://www.basketball-reference.com//boxscores/201702060TOR.html,,"19,800",Air Canada Centre,
2017-02-06,8:00p,Miami Heat,115,Minnesota Timberwolves,113,https://www.basketball-reference.com//boxscores/201702060MIN.html,,"12,502",Target Center,
2017-02-06,8:00p,Phoenix Suns,106,New Orleans Pelicans,111,https://www.basketball-reference.com//boxscores/201702060NOP.html,,"15,888",Smoothie King Center,
2017-02-06,9:00p,Dallas Mavericks,87,Denver Nuggets,110,https://www.basketball-reference.com//boxscores/201702060DEN.html,,"13,047",Pepsi Center,
2017-02-06,9:30p,San Antonio Spurs,74,Memphis Grizzlies,89,https://www.basketball-reference.com//boxscores/201702060MEM.html,,"16,708",FedEx Forum,
2017-02-06,10:30p,Chicago Bulls,112,Sacramento Kings,107,https://www.basketball-reference.com//boxscores/201702060SAC.html,,"17,608",Golden 1 Center,
2017-02-07,7:00p,Brooklyn Nets,107,Charlotte Hornets,111,https://www.basketball-reference.com//boxscores/201702070CHO.html,,"15,322",Spectrum Center,
2017-02-07,8:00p,Orlando Magic,104,Houston Rockets,128,https://www.basketball-reference.com//boxscores/201702070HOU.html,,"15,514",Toyota Center,
2017-02-07,8:30p,Portland Trail Blazers,114,Dallas Mavericks,113,https://www.basketball-reference.com//boxscores/201702070DAL.html,,"19,326",American Airlines Center,
2017-02-08,7:00p,Cleveland Cavaliers,132,Indiana Pacers,117,https://www.basketball-reference.com//boxscores/201702080IND.html,,"17,580",Bankers Life Fieldhouse,
2017-02-08,7:00p,San Antonio Spurs,111,Philadelphia 76ers,103,https://www.basketball-reference.com//boxscores/201702080PHI.html,,"19,233",Wells Fargo Center,
2017-02-08,7:30p,Denver Nuggets,106,Atlanta Hawks,117,https://www.basketball-reference.com//boxscores/201702080ATL.html,,"14,222",Philips Arena,
2017-02-08,7:30p,Washington Wizards,114,Brooklyn Nets,110,https://www.basketball-reference.com//boxscores/201702080BRK.html,OT,"13,179",Barclays Center,
2017-02-08,7:30p,Los Angeles Lakers,102,Detroit Pistons,121,https://www.basketball-reference.com//boxscores/201702080DET.html,,"15,121",The Palace of Auburn Hills,
2017-02-08,8:00p,Phoenix Suns,91,Memphis Grizzlies,110,https://www.basketball-reference.com//boxscores/201702080MEM.html,,"16,044",FedEx Forum,
2017-02-08,8:00p,Miami Heat,106,Milwaukee Bucks,88,https://www.basketball-reference.com//boxscores/201702080MIL.html,,"14,211",BMO Harris Bradley Center,
2017-02-08,8:00p,Toronto Raptors,109,Minnesota Timberwolves,112,https://www.basketball-reference.com//boxscores/201702080MIN.html,,"13,832",Target Center,
2017-02-08,8:00p,Utah Jazz,127,New Orleans Pelicans,94,https://www.basketball-reference.com//boxscores/201702080NOP.html,,"14,508",Smoothie King Center,
2017-02-08,8:00p,Los Angeles Clippers,119,New York Knicks,115,https://www.basketball-reference.com//boxscores/201702080NYK.html,,"19,812",Madison Square Garden (IV),
2017-02-08,10:30p,Chicago Bulls,92,Golden State Warriors,123,https://www.basketball-reference.com//boxscores/201702080GSW.html,,"19,596",Oracle Arena,
2017-02-08,10:30p,Boston Celtics,92,Sacramento Kings,108,https://www.basketball-reference.com//boxscores/201702080SAC.html,,"17,608",Golden 1 Center,
2017-02-09,7:00p,Houston Rockets,107,Charlotte Hornets,95,https://www.basketball-reference.com//boxscores/201702090CHO.html,,"16,270",Spectrum Center,
2017-02-09,7:00p,Philadelphia 76ers,112,Orlando Magic,111,https://www.basketball-reference.com//boxscores/201702090ORL.html,,"17,829",Amway Center,
2017-02-09,8:00p,Cleveland Cavaliers,109,Oklahoma City Thunder,118,https://www.basketball-reference.com//boxscores/201702090OKC.html,,"18,203",Chesapeake Energy Arena,
2017-02-09,8:30p,Utah Jazz,105,Dallas Mavericks,112,https://www.basketball-reference.com//boxscores/201702090DAL.html,OT,"19,883",American Airlines Center,
2017-02-09,10:30p,Boston Celtics,120,Portland Trail Blazers,111,https://www.basketball-reference.com//boxscores/201702090POR.html,,"19,393",Moda Center,
2017-02-10,7:30p,Miami Heat,108,Brooklyn Nets,99,https://www.basketball-reference.com//boxscores/201702100BRK.html,,"15,382",Barclays Center,
2017-02-10,7:30p,San Antonio Spurs,103,Detroit Pistons,92,https://www.basketball-reference.com//boxscores/201702100DET.html,,"17,222",The Palace of Auburn Hills,
2017-02-10,7:30p,Denver Nuggets,131,New York Knicks,123,https://www.basketball-reference.com//boxscores/201702100NYK.html,,"19,812",Madison Square Garden (IV),
2017-02-10,8:00p,Golden State Warriors,122,Memphis Grizzlies,107,https://www.basketball-reference.com//boxscores/201702100MEM.html,,"18,119",FedEx Forum,
2017-02-10,8:00p,Los Angeles Lakers,122,Milwaukee Bucks,114,https://www.basketball-reference.com//boxscores/201702100MIL.html,,"16,380",BMO Harris Bradley Center,
2017-02-10,8:00p,New Orleans Pelicans,122,Minnesota Timberwolves,106,https://www.basketball-reference.com//boxscores/201702100MIN.html,,"16,093",Target Center,
2017-02-10,8:00p,Indiana Pacers,107,Washington Wizards,112,https://www.basketball-reference.com//boxscores/201702100WAS.html,,"19,503",Verizon Center,
2017-02-10,10:30p,Chicago Bulls,97,Phoenix Suns,115,https://www.basketball-reference.com//boxscores/201702100PHO.html,,"18,055",Talking Stick Resort Arena,
2017-02-10,10:30p,Atlanta Hawks,107,Sacramento Kings,108,https://www.basketball-reference.com//boxscores/201702100SAC.html,,"17,608",Golden 1 Center,
2017-02-11,5:00p,Los Angeles Clippers,107,Charlotte Hornets,102,https://www.basketball-reference.com//boxscores/201702110CHO.html,,"19,483",Spectrum Center,
2017-02-11,7:00p,Milwaukee Bucks,116,Indiana Pacers,100,https://www.basketball-reference.com//boxscores/201702110IND.html,,"17,923",Bankers Life Fieldhouse,
2017-02-11,7:30p,Denver Nuggets,109,Cleveland Cavaliers,125,https://www.basketball-reference.com//boxscores/201702110CLE.html,,"20,562",Quicken Loans Arena,
2017-02-11,7:30p,Miami Heat,109,Philadelphia 76ers,117,https://www.basketball-reference.com//boxscores/201702110PHI.html,,"20,698",Wells Fargo Center,
2017-02-11,8:30p,Golden State Warriors,130,Oklahoma City Thunder,114,https://www.basketball-reference.com//boxscores/201702110OKC.html,,"18,203",Chesapeake Energy Arena,
2017-02-11,9:00p,Orlando Magic,80,Dallas Mavericks,112,https://www.basketball-reference.com//boxscores/201702110DAL.html,,"20,052",American Airlines Center,
2017-02-11,9:00p,Phoenix Suns,102,Houston Rockets,133,https://www.basketball-reference.com//boxscores/201702110HOU.html,,"18,055",Toyota Center,
2017-02-11,10:00p,Boston Celtics,112,Utah Jazz,104,https://www.basketball-reference.com//boxscores/201702110UTA.html,,"19,911",Vivint Smart Home Arena,
2017-02-12,3:30p,Chicago Bulls,89,Minnesota Timberwolves,117,https://www.basketball-reference.com//boxscores/201702120MIN.html,,"19,356",Target Center,
2017-02-12,3:30p,San Antonio Spurs,90,New York Knicks,94,https://www.basketball-reference.com//boxscores/201702120NYK.html,,"19,812",Madison Square Garden (IV),
2017-02-12,6:00p,Detroit Pistons,102,Toronto Raptors,101,https://www.basketball-reference.com//boxscores/201702120TOR.html,,"19,800",Air Canada Centre,
2017-02-12,9:00p,New Orleans Pelicans,99,Sacramento Kings,105,https://www.basketball-reference.com//boxscores/201702120SAC.html,,"17,608",Golden 1 Center,
2017-02-13,7:00p,Philadelphia 76ers,105,Charlotte Hornets,99,https://www.basketball-reference.com//boxscores/201702130CHO.html,,"15,775",Spectrum Center,
2017-02-13,7:00p,San Antonio Spurs,110,Indiana Pacers,106,https://www.basketball-reference.com//boxscores/201702130IND.html,,"15,203",Bankers Life Fieldhouse,
2017-02-13,7:30p,Memphis Grizzlies,112,Brooklyn Nets,103,https://www.basketball-reference.com//boxscores/201702130BRK.html,,"13,597",Barclays Center,
2017-02-13,7:30p,Orlando Magic,116,Miami Heat,107,https://www.basketball-reference.com//boxscores/201702130MIA.html,,"19,600",AmericanAirlines Arena,
2017-02-13,8:00p,Detroit Pistons,89,Milwaukee Bucks,102,https://www.basketball-reference.com//boxscores/201702130MIL.html,,"13,397",BMO Harris Bradley Center,
2017-02-13,8:00p,Oklahoma City Thunder,98,Washington Wizards,120,https://www.basketball-reference.com//boxscores/201702130WAS.html,,"20,356",Verizon Center,
2017-02-13,8:30p,Boston Celtics,111,Dallas Mavericks,98,https://www.basketball-reference.com//boxscores/201702130DAL.html,,"20,159",American Airlines Center,
2017-02-13,9:00p,Golden State Warriors,110,Denver Nuggets,132,https://www.basketball-reference.com//boxscores/201702130DEN.html,,"19,941",Pepsi Center,
2017-02-13,9:00p,New Orleans Pelicans,110,Phoenix Suns,108,https://www.basketball-reference.com//boxscores/201702130PHO.html,,"16,321",Talking Stick Resort Arena,
2017-02-13,9:00p,Los Angeles Clippers,88,Utah Jazz,72,https://www.basketball-reference.com//boxscores/201702130UTA.html,,"19,521",Vivint Smart Home Arena,
2017-02-13,10:30p,Atlanta Hawks,109,Portland Trail Blazers,104,https://www.basketball-reference.com//boxscores/201702130POR.html,OT,"19,475",Moda Center,
2017-02-14,8:00p,Toronto Raptors,94,Chicago Bulls,105,https://www.basketball-reference.com//boxscores/201702140CHI.html,,"21,220",United Center,
2017-02-14,8:00p,Cleveland Cavaliers,116,Minnesota Timberwolves,108,https://www.basketball-reference.com//boxscores/201702140MIN.html,,"17,738",Target Center,
2017-02-14,10:30p,Sacramento Kings,97,Los Angeles Lakers,96,https://www.basketball-reference.com//boxscores/201702140LAL.html,,"19,997",STAPLES Center,
2017-02-15,7:00p,Indiana Pacers,104,Cleveland Cavaliers,113,https://www.basketball-reference.com//boxscores/201702150CLE.html,,"20,562",Quicken Loans Arena,
2017-02-15,7:00p,San Antonio Spurs,107,Orlando Magic,79,https://www.basketball-reference.com//boxscores/201702150ORL.html,,"17,101",Amway Center,
2017-02-15,7:30p,Philadelphia 76ers,108,Boston Celtics,116,https://www.basketball-reference.com//boxscores/201702150BOS.html,,"18,624",TD Garden,
2017-02-15,7:30p,Milwaukee Bucks,129,Brooklyn Nets,125,https://www.basketball-reference.com//boxscores/201702150BRK.html,,"16,182",Barclays Center,
2017-02-15,7:30p,Dallas Mavericks,91,Detroit Pistons,98,https://www.basketball-reference.com//boxscores/201702150DET.html,,"13,549",The Palace of Auburn Hills,
2017-02-15,7:30p,Charlotte Hornets,85,Toronto Raptors,90,https://www.basketball-reference.com//boxscores/201702150TOR.html,,"19,800",Air Canada Centre,
2017-02-15,8:00p,Miami Heat,117,Houston Rockets,109,https://www.basketball-reference.com//boxscores/201702150HOU.html,,"16,967",Toyota Center,
2017-02-15,8:00p,New Orleans Pelicans,95,Memphis Grizzlies,91,https://www.basketball-reference.com//boxscores/201702150MEM.html,,"16,145",FedEx Forum,
2017-02-15,9:00p,Minnesota Timberwolves,112,Denver Nuggets,99,https://www.basketball-reference.com//boxscores/201702150DEN.html,,"13,924",Pepsi Center,
2017-02-15,9:00p,Los Angeles Lakers,101,Phoenix Suns,137,https://www.basketball-reference.com//boxscores/201702150PHO.html,,"18,055",Talking Stick Resort Arena,
2017-02-15,9:00p,Portland Trail Blazers,88,Utah Jazz,111,https://www.basketball-reference.com//boxscores/201702150UTA.html,,"19,590",Vivint Smart Home Arena,
2017-02-15,9:30p,New York Knicks,105,Oklahoma City Thunder,116,https://www.basketball-reference.com//boxscores/201702150OKC.html,,"18,203",Chesapeake Energy Arena,
2017-02-15,10:30p,Sacramento Kings,86,Golden State Warriors,109,https://www.basketball-reference.com//boxscores/201702150GSW.html,,"19,596",Oracle Arena,
2017-02-15,10:30p,Atlanta Hawks,84,Los Angeles Clippers,99,https://www.basketball-reference.com//boxscores/201702150LAC.html,,"19,060",STAPLES Center,
2017-02-16,7:00p,Washington Wizards,111,Indiana Pacers,98,https://www.basketball-reference.com//boxscores/201702160IND.html,,"17,233",Bankers Life Fieldhouse,
2017-02-16,8:00p,Boston Celtics,103,Chicago Bulls,104,https://www.basketball-reference.com//boxscores/201702160CHI.html,,"21,866",United Center,
2017-02-23,7:00p,Portland Trail Blazers,112,Orlando Magic,103,https://www.basketball-reference.com//boxscores/201702230ORL.html,,"17,487",Amway Center,
2017-02-23,7:30p,Charlotte Hornets,108,Detroit Pistons,114,https://www.basketball-reference.com//boxscores/201702230DET.html,OT,"14,913",The Palace of Auburn Hills,
2017-02-23,8:00p,New York Knicks,104,Cleveland Cavaliers,119,https://www.basketball-reference.com//boxscores/201702230CLE.html,,"20,562",Quicken Loans Arena,
